# Deployment Sim 6 (Up to date)
# 1890 data points written for 4 variables.
# Simulation warnings:
#   No recovery device defined in the simulation.
#
# Time (s),Altitude (m),Vertical acceleration (m/s²),Dynamic Pressure (mbar)
# Event IGNITION occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.01,8.257e-5,1.652,1.704e-6
0.02,8.931e-4,12.911,1.324e-4
0.03,0.003,12.915,4.715e-4
0.04,0.006,12.92,0.001
0.05,0.011,12.924,0.002
0.06,0.017,12.928,0.003
# Event LIFTOFF occurred at t=0.07 seconds
0.07,0.024,12.932,0.004
0.08,0.033,12.937,0.005
0.09,0.043,12.941,0.007
0.1,0.054,12.945,0.009
0.11,0.066,12.95,0.011
0.12,0.08,12.954,0.013
0.13,0.095,12.958,0.015
0.14,0.111,12.963,0.018
0.15,0.129,12.967,0.021
0.16,0.148,12.971,0.024
0.17,0.168,12.975,0.027
0.18,0.19,12.98,0.031
0.19,0.213,12.984,0.034
0.2,0.237,12.988,0.038
0.21,0.262,12.992,0.042
0.22,0.289,12.997,0.047
0.23,0.317,13.001,0.051
0.24,0.346,13.005,0.056
0.25,0.377,13.009,0.061
0.26,0.409,13.013,0.066
0.27,0.442,13.017,0.072
0.28,0.476,13.022,0.077
0.29,0.512,13.026,0.083
0.3,0.549,13.03,0.089
0.31,0.588,13.034,0.095
0.32,0.627,13.038,0.102
0.33,0.669,13.042,0.109
0.34,0.711,13.046,0.115
0.35,0.755,13.05,0.123
0.36,0.799,13.054,0.13
0.37,0.846,13.059,0.137
0.38,0.893,13.063,0.145
0.39,0.942,13.067,0.153
0.4,0.992,13.071,0.161
0.41,1.044,13.075,0.17
0.42,1.097,13.079,0.178
0.43,1.151,13.083,0.187
0.44,1.206,13.087,0.196
0.45,1.263,13.091,0.206
0.46,1.321,13.095,0.215
0.47,1.38,13.099,0.225
0.48,1.441,13.103,0.235
0.49,1.503,13.107,0.245
0.5,1.566,13.111,0.255
0.51,1.631,13.115,0.266
0.52,1.696,13.119,0.277
0.53,1.764,13.123,0.288
0.54,1.832,13.127,0.299
0.55,1.902,13.131,0.31
0.56,1.973,13.135,0.322
0.57,2.046,13.139,0.334
0.58,2.119,13.143,0.346
0.59,2.194,13.147,0.358
0.6,2.271,13.151,0.371
0.61,2.348,13.155,0.384
0.62,2.427,13.159,0.397
0.63,2.508,13.163,0.41
0.64,2.589,13.167,0.423
0.65,2.672,13.171,0.437
0.66,2.757,13.175,0.451
0.67,2.842,13.179,0.465
0.68,2.929,13.183,0.479
0.69,3.017,13.187,0.494
0.7,3.107,13.191,0.508
0.71,3.198,13.195,0.523
0.72,3.29,13.199,0.538
0.73,3.384,13.203,0.554
0.74,3.478,13.207,0.57
0.75,3.575,13.211,0.585
0.76,3.672,13.215,0.601
0.77,3.771,13.219,0.618
0.78,3.871,13.223,0.634
0.79,3.972,13.227,0.651
0.8,4.075,13.231,0.668
0.81,4.179,13.235,0.685
0.82,4.285,13.239,0.703
0.83,4.392,13.243,0.72
0.84,4.5,13.247,0.738
0.85,4.609,13.25,0.756
0.86,4.72,13.254,0.775
0.87,4.832,13.258,0.793
0.88,4.945,13.262,0.812
0.89,5.06,13.266,0.831
0.9,5.176,13.27,0.85
0.91,5.293,13.274,0.87
0.92,5.412,13.278,0.889
0.93,5.532,13.282,0.909
0.94,5.653,13.286,0.929
0.95,5.776,13.29,0.95
0.96,5.9,13.294,0.97
0.97,6.025,13.298,0.991
0.98,6.152,13.302,1.012
0.99,6.28,13.305,1.033
1,6.409,13.309,1.055
1.01,6.54,13.313,1.076
1.02,6.672,13.317,1.098
1.03,6.805,13.321,1.12
1.04,6.94,13.325,1.143
1.05,7.075,13.329,1.165
1.06,7.213,13.333,1.188
1.07,7.351,13.337,1.211
1.08,7.491,13.341,1.235
1.09,7.633,13.345,1.258
1.1,7.775,13.349,1.282
1.11,7.919,13.353,1.306
1.12,8.065,13.357,1.33
1.13,8.211,13.361,1.355
1.14,8.359,13.365,1.379
1.15,8.508,13.369,1.404
1.16,8.659,13.372,1.429
1.17,8.811,13.376,1.455
1.18,8.964,13.38,1.48
1.19,9.119,13.384,1.506
1.2,9.275,13.388,1.532
1.21,9.432,13.391,1.558
1.22,9.591,13.395,1.585
1.23,9.751,13.399,1.612
1.24,9.912,13.403,1.639
1.25,10.075,13.407,1.666
1.26,10.239,13.411,1.693
1.27,10.405,13.415,1.721
1.28,10.571,13.418,1.749
1.29,10.739,13.422,1.777
1.3,10.909,13.426,1.805
1.31,11.08,13.43,1.834
1.32,11.252,13.433,1.863
1.33,11.425,13.437,1.892
1.34,11.6,13.441,1.921
1.35,11.776,13.445,1.95
1.36,11.953,13.448,1.98
1.37,12.132,13.452,2.01
1.38,12.312,13.456,2.04
1.39,12.494,13.46,2.071
1.4,12.677,13.464,2.102
1.41,12.861,13.467,2.132
1.42,13.046,13.471,2.164
1.43,13.233,13.475,2.195
1.44,13.422,13.479,2.227
1.45,13.611,13.482,2.258
1.46,13.802,13.486,2.291
1.47,13.994,13.489,2.323
1.48,14.188,13.493,2.355
1.49,14.383,13.497,2.388
1.5,14.579,13.5,2.421
1.51,14.777,13.504,2.454
1.52,14.976,13.508,2.488
1.53,15.176,13.512,2.522
1.54,15.378,13.515,2.556
1.55,15.581,13.519,2.59
1.56,15.786,13.523,2.624
# Event LAUNCHROD occurred at t=1.57 seconds
1.57,15.991,13.527,2.659
