# Deployment Sim 8 (Up to date)
# 1848 data points written for 4 variables.
# Simulation warnings:
#   No recovery device defined in the simulation.
#
# Time (s),Altitude (m),Vertical acceleration (m/s²),Dynamic Pressure (mbar)
# Event IGNITION occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
# Event BURNOUT occurred at t=20.1 seconds
20.1,2660.531,-23.239,380.403
20.108,2662.522,-24.724,379.764
20.115,2664.237,-24.677,379.214
20.124,2666.242,-24.567,378.572
20.136,2669.245,-24.36,377.613
20.152,2673.081,-24.207,376.39
20.16,2674.906,-24.186,375.809
20.169,2677.164,-24.244,375.092
20.183,2680.548,-24.339,374.02
20.195,2683.374,-24.35,373.128
20.203,2685.289,-24.286,372.523
20.213,2687.623,-24.131,371.789
20.227,2691.119,-23.928,370.69
20.238,2693.772,-23.851,369.858
20.247,2695.726,-23.866,369.246
20.257,2698.105,-23.963,368.502
20.271,2701.669,-24.076,367.391
20.282,2704.079,-24.074,366.642
20.29,2705.967,-23.985,366.055
20.299,2708.209,-23.82,365.36
20.313,2711.567,-23.577,364.321
20.325,2714.401,-23.478,363.447
20.333,2716.281,-23.494,362.867
20.342,2718.433,-23.583,362.205
20.356,2721.657,-23.731,361.216
20.371,2725.111,-23.748,360.158
20.379,2726.996,-23.685,359.582
20.388,2729.171,-23.522,358.919
20.402,2732.428,-23.268,357.927
20.416,2735.795,-23.124,356.905
20.424,2737.584,-23.119,356.362
20.432,2739.594,-23.21,355.754
20.445,2742.605,-23.383,354.844
20.464,2747.017,-23.418,353.514
20.472,2748.816,-23.395,352.973
20.481,2750.992,-23.221,352.32
20.495,2754.252,-22.945,351.343
20.509,2757.415,-22.822,350.398
20.517,2759.4,-22.835,349.806
20.528,2761.834,-22.946,349.081
20.543,2765.48,-23.09,347.998
20.555,2768.236,-23.091,347.182
20.565,2770.398,-22.982,346.543
20.578,2773.392,-22.756,345.659
20.597,2777.876,-22.578,344.339
20.607,2780.196,-22.545,343.658
20.619,2782.842,-22.643,342.883
20.636,2786.805,-22.763,341.725
20.649,2789.859,-22.747,340.835
20.66,2792.343,-22.63,340.112
20.677,2796.064,-22.389,339.032
20.701,2801.551,-22.346,337.445
20.714,2804.629,-22.348,336.558
20.734,2809.237,-22.414,335.233
20.749,2812.473,-22.364,334.306
20.764,2815.935,-22.173,333.317
20.787,2821.119,-22.027,331.84
20.801,2824.328,-22.008,330.928
20.822,2829.133,-22.11,329.567
20.844,2834.089,-22.005,328.169
20.863,2838.341,-21.867,326.973
20.892,2844.705,-21.792,325.191
20.918,2850.484,-21.729,323.581
20.956,2859.124,-21.554,321.186
21.006,2870.21,-21.51,318.136
21.056,2881.242,-21.233,315.125
21.079,2886.277,-21.253,313.759
21.106,2892.138,-21.187,312.174
21.135,2898.396,-21.087,310.49
21.178,2907.752,-20.988,307.987
21.228,2918.603,-20.773,305.105
21.255,2924.492,-20.779,303.55
21.283,2930.56,-20.697,301.955
21.325,2939.633,-20.597,299.583
21.375,2950.331,-20.099,296.806
21.39,2953.58,-20.377,295.967
21.413,2958.445,-20.484,294.713
21.429,2961.754,-20.467,293.863
21.445,2965.104,-20.31,293.004
21.468,2970.119,-20.133,291.722
21.486,2973.863,-20.106,290.768
21.512,2979.441,-20.19,289.351
21.54,2985.165,-20.058,287.903
21.579,2993.45,-19.939,285.817
21.629,3003.892,-19.895,283.211
21.679,3014.284,-19.981,280.65
21.715,3021.616,-19.59,278.853
21.763,3031.679,-19.695,276.401
21.813,3041.939,-19.565,273.917
21.843,3048.029,-19.344,272.451
21.888,3057.132,-19.378,270.269
21.938,3067.272,-18.943,267.855
21.988,3077.364,-19.163,265.469
22.038,3087.409,-19.18,263.109
22.078,3095.413,-18.828,261.24
22.128,3105.372,-18.717,258.929
22.178,3115.285,-18.771,256.644
22.228,3125.15,-18.638,254.385
22.278,3134.97,-18.457,252.15
22.328,3144.743,-18.25,249.941
22.378,3154.47,-18.345,247.757
22.428,3164.151,-18.279,245.596
22.478,3173.787,-18.032,243.46
22.528,3183.378,-17.92,241.348
22.578,3192.924,-18.074,239.258
22.628,3202.425,-17.891,237.189
22.678,3211.881,-17.761,235.142
22.721,3220.037,-17.506,233.387
22.762,3227.703,-17.737,231.746
22.812,3237.041,-17.34,229.758
22.862,3246.335,-17.493,227.792
22.912,3255.585,-17.588,225.846
22.953,3263.055,-17.186,224.283
23.003,3272.226,-17.406,222.374
23.053,3281.355,-17.08,220.483
23.103,3290.441,-16.933,218.612
23.153,3299.484,-17.131,216.76
23.203,3308.485,-16.744,214.928
23.253,3317.443,-17.059,213.116
23.303,3326.36,-16.566,211.322
23.353,3335.234,-16.8,209.547
23.403,3344.067,-16.531,207.791
23.453,3352.858,-16.544,206.054
23.503,3361.608,-16.557,204.335
23.553,3370.317,-16.252,202.633
23.603,3378.984,-16.445,200.949
23.653,3387.611,-16.17,199.283
23.703,3396.198,-16.213,197.633
23.753,3404.744,-16.131,196
23.803,3413.249,-16.049,194.383
23.853,3421.715,-15.972,192.782
23.903,3430.14,-15.932,191.196
23.953,3438.526,-15.876,189.626
24.003,3446.872,-15.811,188.071
24.053,3455.179,-15.732,186.531
24.103,3463.446,-15.643,185.006
24.153,3471.674,-15.671,183.495
24.203,3479.863,-15.528,181.999
24.253,3488.013,-15.494,180.517
24.303,3496.124,-15.487,179.05
24.353,3504.197,-15.376,177.602
24.403,3512.231,-15.298,176.172
24.453,3520.227,-15.302,174.756
24.503,3528.185,-15.256,173.353
24.553,3536.104,-15.109,171.963
24.603,3543.986,-15.111,170.586
24.653,3551.83,-15.081,169.223
24.703,3559.636,-15.01,167.872
24.753,3567.405,-14.933,166.534
24.803,3575.136,-14.926,165.208
24.853,3582.831,-14.852,163.895
24.903,3590.488,-14.748,162.593
24.953,3598.108,-14.813,161.304
25.003,3605.691,-14.699,160.026
25.053,3613.237,-14.625,158.759
25.103,3620.747,-14.606,157.505
25.153,3628.22,-14.55,156.262
25.203,3635.657,-14.538,155.03
25.253,3643.058,-14.427,153.81
25.303,3650.422,-14.434,152.601
25.353,3657.75,-14.349,151.404
25.403,3665.043,-14.332,150.217
25.453,3672.3,-14.29,149.041
25.503,3679.52,-14.168,147.876
25.553,3686.706,-14.212,146.723
25.603,3693.856,-14.147,145.58
25.653,3700.971,-14.091,144.447
25.703,3708.05,-14.035,143.324
25.753,3715.094,-14.046,142.211
25.803,3722.104,-13.933,141.108
25.853,3729.078,-13.901,140.015
25.903,3736.017,-13.901,138.933
25.953,3742.922,-13.829,137.86
26.003,3749.793,-13.835,136.796
26.053,3756.628,-13.719,135.742
26.103,3763.43,-13.727,134.698
26.153,3770.197,-13.693,133.662
26.203,3776.93,-13.654,132.635
26.253,3783.629,-13.606,131.616
26.303,3790.293,-13.561,130.607
26.353,3796.924,-13.53,129.606
26.403,3803.521,-13.532,128.614
26.45,3809.708,-13.406,127.688
26.5,3816.24,-13.448,126.713
26.55,3822.738,-13.382,125.747
